StartDate,EndDate,Status,IPAddress,Progress,Duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_6_TEXT,Q2,Q2_4_TEXT,Q3,Q3_1_TEXT,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q_DataPolicyViolations
15/11/2023 18:20,15/11/2023 18:48,IP Address,162.23.30.22,100,1674,TRUE,15/11/2023 18:48,R_3HGimYyKMRs7TqU,,,,,46.9571,7.4413,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Extremely important,,Very important,"For software that works with packages like R, the reporting of packages is as important as reporting the software itself, because without this information, the reader does not know what was done.",Moderately important,"version numbers of software packages are part of the reporting in scientific publications. However, the way packages work are often not changing among versions, so maybe moderately important after all.",Slightly important,"Code helps for absolute transparency, but should not be necessary if the used models are fully described.",Extremely important,The most important piece of information,Slightly important,I guess the most trivial justification would be that the selected type of model best fits the data. Not sure if such justification needs to be mentioned in the manuscript.,Very important,"If there was any weighing, it must also be reported together with the model description.",Very important,Question not so clear - I think examples of what types of independence should be considered here would be helpful. There is often some level of dependence in datasets used for meta-analyses and a discussion of that should be done by the authors. Unclear to what extend such discussion should be detailed.,Very important,I think heterogeneity measures are commonly required for meta-analyses,Extremely important,"Part of the model description - if moderators are used, they also need to be reported.",Slightly important,"Commonly done as part of the meta-analysis, but I am not sure how important it is. The tools available for testing publication bias are limited and not able to detect publication bias in many cases.",Very important,Important to check which factors influence the results most,Very important,This is important so that the reader knows to which extend data was available - Not sure how study is defined here - Can one study include several effect sizes? Should be specified.,Moderately important,"Are effect sizes the values which are used vor meta-analysis? I guess this number is reported with the outcome of each analysis anyway, or not?",Moderately important,"Depends on the number of analyses that need to be reported. If there is only one analysis, then a visual may not be needed. If there are different analyses, then a table or graph helps for sure.",Extremely important,I think raw data should be available for transparency and reproducibility. This should be a major feature of meta-analyses,Very important,"Together with the effect size, all kinds of meta-data are usually reported in a database or table.","A very important part of systematic reviews is the critical appraisal of each datapoint used for analysis. Quality criterial need to be defined and each data point should be subjected to those criteria. Authors need to describe how they deal with data points that were rated as problematic in one or more criteria. Such data points could either be excluded altogether, or sensitivity analyses could be performed to check if problematic data points change the result of the analysis. I think the evaluation of the critical appraisal is an important part of the reporting quality.","Not sure what the purpose of this MATES evaluation is. I guess checking the actual statistical analyses is one thing, but I think evaluating the whole process of how the data were retrieved, documented, and ultimately grouped or aggregated and selected for any particular analysis might be even more relevant than the reporting of the analysis itself. Where and how are those steps evaluated? (See also previous comment on critical appraisal)",
15/11/2023 20:30,15/11/2023 20:33,IP Address,92.169.234.118,100,174,TRUE,15/11/2023 20:33,R_1DBFjIxQ9a9Hiy8,,,,,48.8323,2.4075,anonymous,EN-GB,Early career researcher,,Author,,I have used an appraisal tool(s),EPHPP,Very important,,Very important,,Moderately important,,Moderately important,,Moderately important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Very important,,,,
15/11/2023 21:19,15/11/2023 21:34,IP Address,84.88.89.151,100,866,TRUE,15/11/2023 21:34,R_OBuKRinA3A2CSXL,,,,,41.6312,2.1606,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,No experience,,Extremely important,,Very important,,Very important,,Extremely important,,Very important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Very important,,,,
15/11/2023 22:15,15/11/2023 22:22,IP Address,87.202.101.156,100,438,TRUE,15/11/2023 22:22,R_1r0yeqaWSPLcCEL,,,,,40.6439,22.9358,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Moderately important,,Very important,,Moderately important,,Moderately important,,Very important,,Extremely important,,Extremely important,,Very important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Moderately important,,Extremely important,,Very important,,,,
16/11/2023 1:34,16/11/2023 1:49,IP Address,198.55.239.42,100,858,TRUE,16/11/2023 1:49,R_3nvhJxTmYmudsIJ,,,,,43.7745,-72.4213,anonymous,EN-GB,PhD student,,Author,,I have heard of an appraisal tool(s),,Very important,,Very important,,Moderately important,,Extremely important,,Moderately important,,Moderately important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Moderately important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Very important,,,,
15/11/2023 22:58,16/11/2023 3:26,IP Address,154.160.26.99,100,16097,TRUE,16/11/2023 3:26,R_1iaq97NOLEqMabG,,,,,5.5486,-0.2012,anonymous,EN-GB,PhD student,,"Author,Reviewer",,I have heard of an appraisal tool(s),,Extremely important,"This practice enhances transparency and reproducibility in research, allowing readers to understand and potentially replicate the analysis. Providing information about the software used is also crucial for the scientific community to assess the validity of the findings and build upon the research in the future.",Extremely important,"It is crucial for transparency and reproducibility in research to provide information about the software used. This allows readers to understand and replicate the analysis, which is important for the scientific community to assess the validity of the findings and build upon the research in the future.",Not at all important,,Very important,"Verification, Transparency and reproducible",Slightly important,,Very important,,Very important,,Extremely important,,Very important,,Very important,,Slightly important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Very important,,,,
16/11/2023 11:31,16/11/2023 11:36,IP Address,108.5.225.252,100,342,TRUE,16/11/2023 11:36,R_21pU2gd1HsOF1J0,,,,,40.4992,-74.4996,anonymous,EN-GB,Early career researcher,,Author,,No experience,,Very important,,Very important,,Very important,,Moderately important,,Extremely important,,Very important,,Very important,,Moderately important,,Very important,,Very important,,Moderately important,,Moderately important,,Extremely important,,Very important,,Very important,,Extremely important,,Very important,,,,
16/11/2023 11:34,16/11/2023 11:44,IP Address,218.208.8.116,100,563,TRUE,16/11/2023 11:44,R_3LZstud0s7MvGw2,,,,,2.9772,101.704,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),"R-Studio, Matlab",Very important,State the tools used clearly in the methodology,Very important,The results could be replicated,Very important,Understand the up-to-date info,Extremely important,The work can be replicated and learn among the public/readers,Very important,A generic flow chart with detailed explanation is important,Very important,Good to provide rationale of the selection,Very important,Understand more about the assumptions and limitations of the study,Very important,"Again, understand more about the limitations and assumptions of the study",Very important,Understand more about the assumptions and limitations ,Very important,Understand the correlation of each variables,Very important,Check the robustness of the study,Very important,Check the robustness of the model/parameters,Very important,Understand the sampling size ,Very important,Understand the sampling size,Extremely important,Provide a better grasp of the output,Very important,Data transparency is important in simulation/modeling,Moderately important,"As long as the data is transparent with appropriate references, the descriptions of data extraction somehow not quite important","1. Data transparency
2. Step-by-step flow methodology
3. Stakeholders engagement
",Standardization should be made ,
16/11/2023 16:49,16/11/2023 16:54,IP Address,196.39.31.200,100,295,TRUE,16/11/2023 16:54,R_2fB3BzCcBUDjAnu,,,,,-26.2309,28.0583,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer,Editor",,"I have used an appraisal tool(s),I have heard of an appraisal tool(s)",Vos viewer,Extremely important,,Extremely important,,Extremely important,,Moderately important,,Extremely important,For all of these the importance is in allowing reproducibility ,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,,,
16/11/2023 18:03,16/11/2023 18:07,IP Address,117.61.15.237,100,269,TRUE,16/11/2023 18:07,R_1E5K6rdq8Y2sCMC,,,,,30.6498,104.0555,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),R ; Comprehensive meta-analysis,Extremely important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Moderately important,,Extremely important,,,,
16/11/2023 18:22,16/11/2023 18:26,IP Address,62.216.203.231,100,203,TRUE,16/11/2023 18:26,R_UX7GlUyKlEs74DT,,,,,48.0918,11.5856,anonymous,EN-GB,Middle career researcher,,Author,,I have heard of an appraisal tool(s),,Moderately important,,Moderately important,,Moderately important,,Very important,,Very important,,Very important,,Very important,,Very important,,Moderately important,,Very important,,Very important,,Very important,,Extremely important,,Very important,,Moderately important,,Very important,,Moderately important,,,,
16/11/2023 19:45,16/11/2023 19:47,IP Address,212.234.146.173,100,124,TRUE,16/11/2023 19:47,R_246jxbpmUXrYl2x,,,,,48.7954,2.4947,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Moderately important,,Very important,,Moderately important,,Moderately important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,,,
