StartDate,EndDate,Status,IPAddress,Progress,Duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_6_TEXT,Q2,Q2_4_TEXT,Q3,Q3_1_TEXT,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q_DataPolicyViolations
17/01/2024 3:22,17/01/2024 3:36,IP Address,103.204.244.210,100,826,TRUE,17/01/2024 3:36,R_4rNS6NSSswTiMTs,,,,,23.7272,90.4093,anonymous,EN-GB,Masters/Honours student,,Author,,I have used an appraisal tool(s),"JBI, NOS, Navigation Guide, OHAT, ROBINS-E",Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
10/01/2024 9:35,10/01/2024 9:37,IP Address,143.58.215.241,28,131,FALSE,17/01/2024 9:37,R_4rHFiMyIxYcQSin,,,,,,,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,"I have used an appraisal tool(s),I have heard of an appraisal tool(s)",R Software ,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
10/01/2024 9:49,10/01/2024 9:49,IP Address,83.32.245.202,8,14,FALSE,17/01/2024 9:49,R_21yC6Dz1gNro9Ue,,,,,,,anonymous,EN-GB,PhD student,,Author,,No experience,,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
17/01/2024 10:34,17/01/2024 11:01,IP Address,192.197.142.227,100,1613,TRUE,17/01/2024 11:01,R_3oNOQT0OuNSizmU,,,,,45.8122,-66.6784,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer,Editor",,I have heard of an appraisal tool(s),,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
10/01/2024 12:53,10/01/2024 12:57,IP Address,107.155.21.227,8,264,FALSE,17/01/2024 12:57,R_4q8cGB4KSLaKOwd,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),Prisma,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
17/01/2024 17:32,17/01/2024 17:51,IP Address,89.58.6.76,100,1143,TRUE,17/01/2024 17:51,R_6Fy8Y2Uo8EEh9p5,,,,,51.2993,9.491,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),PRISMA,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Not at all important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Slightly important,data sensitive,,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
11/01/2024 0:12,11/01/2024 2:48,IP Address,189.62.45.218,13,9340,FALSE,18/01/2024 2:48,R_6xZ8KXx3EwqgSBj,,,,,,,anonymous,EN-GB,Senior career researcher,,Reviewer,,I have used an appraisal tool(s),,Extremely important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
18/01/2024 7:21,18/01/2024 8:23,IP Address,47.55.65.114,100,3717,TRUE,18/01/2024 8:23,R_7ydPXsFoSY2DdnC,,,,,47.5257,-52.8809,anonymous,EN-GB,PhD student,,Author,,No experience,,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Not at all important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
11/01/2024 10:04,11/01/2024 10:04,IP Address,209.6.148.60,8,32,FALSE,18/01/2024 10:04,R_3rGpwx5zAB3kBau,,,,,,,anonymous,EN-GB,Middle career researcher,,Reviewer,,I have heard of an appraisal tool(s),,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
19/01/2024 12:36,19/01/2024 12:43,IP Address,174.62.130.118,100,413,TRUE,19/01/2024 12:43,R_34Yqtqz5aIqwh0t,,,,,41.5334,-87.4219,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),review-specific,Very important,data sensitive,Extremely important,data sensitive,Slightly important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
19/01/2024 13:07,19/01/2024 13:53,IP Address,24.122.32.69,100,2740,TRUE,19/01/2024 13:53,R_7E0HqbUa81b3NCh,,,,,45.9537,-74.1262,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),Office for Health Assessment and Translation (OHAT) ,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
19/01/2024 19:05,19/01/2024 19:42,IP Address,62.202.181.158,100,2198,TRUE,19/01/2024 19:42,R_4kdDHoyw3uyi4Ap,,,,,47.3604,8.5388,anonymous,EN-GB,Senior career researcher,,"Reviewer,Other",Reader,"I have used an appraisal tool(s),No experience",not myself,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
14/01/2024 19:08,14/01/2024 19:11,IP Address,125.75.37.160,13,170,FALSE,21/01/2024 19:11,R_2PyUdt7TEkW0R2K,,,,,,,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,No experience,,Very important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
22/01/2024 9:26,22/01/2024 9:41,IP Address,94.61.179.244,100,856,TRUE,22/01/2024 9:41,R_2ii6NcrVXB597A5,,,,,41.2821,-8.3393,anonymous,EN-GB,Senior career researcher,,Author,,I have used an appraisal tool(s),I’ve used meta-analyses,Very important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
22/01/2024 11:23,22/01/2024 11:26,IP Address,118.140.166.146,100,233,TRUE,22/01/2024 11:26,R_4QgHhdaD3NK0Tps,,,,,22.2908,114.1501,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer",,No experience,,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
22/01/2024 14:54,22/01/2024 15:05,IP Address,120.236.174.190,100,605,TRUE,22/01/2024 15:05,R_1LYki5Tgpjabby2,,,,,23.1181,113.2539,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),GRADE; AMSTAR; NOS,Moderately important,data sensitive,Slightly important,data sensitive,Not at all important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
15/01/2024 17:15,15/01/2024 18:11,IP Address,152.3.34.122,23,3370,FALSE,22/01/2024 18:11,R_3FHeUcFNU4xEMox,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
15/01/2024 17:35,15/01/2024 17:38,IP Address,178.250.251.130,8,191,FALSE,22/01/2024 18:39,R_4UvVgDWLBWHb8eB,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
22/01/2024 21:47,22/01/2024 22:31,IP Address,193.200.202.143,100,2631,TRUE,22/01/2024 22:31,R_8qlB4h1BQPc9Ofs,,,,,59.35,17.9167,anonymous,EN-GB,Other ,Senior Analyst (15 years post PhD),Author,,I have used an appraisal tool(s),CEECAT,Very important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
15/01/2024 23:55,16/01/2024 3:31,IP Address,193.137.168.32,8,12912,FALSE,23/01/2024 3:31,R_2qUqg2WVyiujMEy,,,,,,,anonymous,EN-GB,Early career researcher,,Author,,I have used an appraisal tool(s), systematic literature review for ecosystem services,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
23/01/2024 7:27,23/01/2024 7:37,IP Address,130.20.135.153,100,575,TRUE,23/01/2024 7:37,R_7cnNEiwbR5OSTvE,,,,,38.9034,-76.9882,anonymous,EN-GB,Early career researcher,,Author,,No experience,,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
24/01/2024 1:28,24/01/2024 2:20,IP Address,187.188.32.182,100,3165,TRUE,24/01/2024 2:20,R_3BY29U1NHGSvdx0,,,,,16.7553,-93.1233,anonymous,EN-GB,Middle career researcher,,Author,,I have heard of an appraisal tool(s),,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
24/01/2024 5:22,24/01/2024 5:25,IP Address,200.89.69.76,100,206,TRUE,24/01/2024 5:26,R_1H6ZiibCEcX4p8t,,,,,-33.4521,-70.6536,anonymous,EN-GB,Senior career researcher,,Author,,I have heard of an appraisal tool(s),,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
17/01/2024 10:58,17/01/2024 11:04,IP Address,76.71.81.201,8,347,FALSE,24/01/2024 11:04,R_5L0ariJysdb1SUi,,,,,,,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer,Editor",,I have used an appraisal tool(s),Cochrane risk of bias; JBI tools; ROBINS-I,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
24/01/2024 19:58,24/01/2024 20:47,IP Address,130.208.121.177,100,2926,TRUE,24/01/2024 20:47,R_2k1UHDqE8MP25PJ,,,,,64.1336,-21.8934,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),"We used the tool developed by Konno et al (2021) for critical appraisal of study validity. REF: Konno K, Livoreil B, Pullin A. Collaboration for Environmental Evidence Critical Appraisal Tool version 0.3 (prototype). 2021. Available from: https://environmentalevidence.org/cee-critical-appraisal-tool/",Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
20/01/2024 0:03,25/01/2024 2:03,IP Address,80.2.86.145,100,439213,TRUE,25/01/2024 2:03,R_2G7yjLVeFtz7Dsa,,,,,51.5113,-0.2714,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,data sensitive,data sensitive,
25/01/2024 9:26,25/01/2024 10:32,IP Address,134.117.183.175,100,3940,TRUE,25/01/2024 10:32,R_54ozps0lk4O1PYd,,,,,45.3973,-75.6883,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),CEESAT,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,data sensitive,data sensitive,
18/01/2024 18:15,18/01/2024 18:21,IP Address,134.255.192.8,33,345,FALSE,25/01/2024 18:21,R_52qXw6NFQ6UfY7E,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
29/01/2024 16:35,29/01/2024 16:39,IP Address,1.146.10.161,100,252,TRUE,29/01/2024 16:39,R_4aYaBgsRnU9DTzw,,,,,-27.4757,153.0237,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,No experience,,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Slightly important,data sensitive,Very important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Moderately important,data sensitive,Slightly important,data sensitive,data sensitive,data sensitive,
23/01/2024 0:47,23/01/2024 0:48,IP Address,193.61.96.229,13,78,FALSE,30/01/2024 0:48,R_41d2oKrCk77dloc,,,,,,,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer,Editor",,No experience,,Very important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
24/01/2024 6:22,24/01/2024 6:23,IP Address,87.214.233.227,8,51,FALSE,31/01/2024 6:23,R_7PAFXh44FiE5F29,,,,,,,anonymous,EN-GB,Early career researcher,,Author,,No experience,,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
01/02/2024 0:15,01/02/2024 0:18,IP Address,124.205.79.153,100,166,TRUE,01/02/2024 0:18,R_4TOTm7s1kumaOAN,,,,,39.911,116.395,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer,Editor",,I have used an appraisal tool(s),,Moderately important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
01/02/2024 0:18,01/02/2024 2:22,IP Address,124.205.79.153,100,7460,TRUE,01/02/2024 2:22,R_4PiQd9QCTd2eytI,,,,,39.911,116.395,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),,Moderately important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Moderately important,data sensitive,Extremely important,data sensitive,Extremely important,data sensitive,Very important,data sensitive,Very important,data sensitive,Moderately important,data sensitive,Very important,data sensitive,Very important,data sensitive,data sensitive,data sensitive,
26/01/2024 21:39,26/01/2024 22:48,IP Address,145.137.142.250,13,4102,FALSE,02/02/2024 9:38,R_2HkioiJz0LZ7f11,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Extremely important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
26/01/2024 18:44,26/01/2024 18:53,IP Address,39.14.40.215,18,513,FALSE,02/02/2024 9:38,R_4TMeWj4RhhYrzBc,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,I have heard of an appraisal tool(s),,Extremely important,data sensitive,Very important,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,,data sensitive,data sensitive,data sensitive,
